Code,TotalPrice,Area,District,Floors,Address
11762815,1450,14,quan11,2,hem
11762974,2380,30,quan11,3,hem
11887622,2450,44,quan11,2,hem
11887613,3800,64,quan11,1,hemxehoi
11887598,2450,24.8,quan11,3,hem
11885641,1350,20,quan11,3,hem
11887290,2200,36.85,quan11,1,hem
11887009,5500,71.75,quan11,3,hem
11455460,6000,83.6,quan11,4,hemxehoi
11772030,1350,24.5,quan11,1,hem
11810348,5700,68,quan11,4,hemxehoi
11273938,1590,30.82,quan11,2,hem
11439845,2830,30.6,quan11,2,hem
11798365,1750,24,quan11,2,hem
11370295,2850,37.4,quan11,2,hem
11547078,3450,50.4,quan11,3,hem
11649565,2200,37.4,quan11,2,hem
11661160,2950,33,quan11,4,hemxehoi
11510719,2400,33.6,quan11,3,hem
11882094,5600,68,quan11,4,hemxehoi
11673719,5000,66.5,quan11,2,hem
9076216,4400,93.6,quan11,3,hemxehoi
10120594,4200,36.75,quan11,3,hemxehoi
11637688,6800,56,quan11,2,hemxehoi
11870883,1500,20.7,quan11,2,hem
11870249,2750,37,quan11,1,hem
11152042,2800,75,quan11,2,hemxehoi
11758075,2200,31.5,quan11,2,hem
11868423,5000,62,quan11,4,mattien
11868218,5700,68,quan11,3,hem
11785178,2350,23.7,quan11,3,hem
11866791,50000,500,quan11,2,mattien
9836274,2700,41,quan11,2,hemxehoi
11369930,2350,42,quan11,3,hem
11124927,2380,28.83,quan11,2,hem
11130327,2750,37.5,quan11,2,hemxehoi
11325824,2800,41.58,quan11,2,hemxehoi
11535943,2850,49.5,quan11,2,hem
11548574,3100,52.65,quan11,2,hem
11425923,2600,30,quan11,2,hem
11177274,3600,39.6,quan11,3,hemxehoi
11456812,3500,52.8,quan11,3,hem
11559052,7200,121,quan11,1,mattien
11558879,6600,56,quan11,2,hemxehoi
11758550,5200,93.15,quan11,3,hemxehoi
11771553,2300,23.4,quan11,3,hem
11782793,8000,64,quan11,3,hemxehoi
11848574,5200,57.6,quan11,5,mattien
11821317,800,11,quan11,3,hem
11821463,2700,27,quan11,2,hem
11766496,2650,60.9,quan11,3,nhahaimattien
11727134,7000,70.4,quan11,4,hem
11724819,10200,135,quan11,3,hemxehoi
11593361,3000,43.46,quan11,2,hem
11593625,4400,38.4,quan11,3,hem
11394037,17000,340,quan11,5,hem
11223922,9000,105,quan11,3,hem
11231370,3500,55.2,quan11,3,hem
11223537,4900,81,quan11,3,hemxehoi
10821223,3200,38.5,quan11,2,hem
10781377,4000,88.2,quan11,2,hem
10742945,2200,38,quan11,2,hemxehoi
10720681,2000,30,quan11,3,hem
10673977,1300,23.8,quan11,2,hem
10586196,2000,36,quan11,2,hem
10563498,2450,22.5,quan11,2,hemxehoi
10418618,2250,39.1,quan11,1,hem
10411761,850,11,quan11,2,hem
11875724,850,24,quan12,3,hem
11834474,5200,205,quan12,2,hemxehoi
11938420,2620,230,quan12,4,hemxehoi
10117147,990,52,quan12,2,hem
11913737,2600,72,quan12,2,hem
11638723,2550,52,,3,hem
11917812,670,18.15,quan12,2,hem
11807168,1000,26.2,quan12,3,hem
11876096,2850,59.5,,2,hem
11653064,2200,60,quan12,3,hem
11797359,810,22.5,quan12,3,hem
11914293,2900,105,quan12,3,hemxehoi
11482197,1300,52,quan12,2,hem
11926535,2650,74,quan12,4,hemxehoi
11792925,1600,42,quan12,2,hem
11914392,2250,55,quan12,3,hem
11912946,570,24,quan12,1,hem
11810208,2500,66,quan12,3,hem
11901539,910,37.2,quan12,2,hem
11911365,990,39,quan12,3,hem
11896751,1250,80.9,quan12,1,hem
11733261,1750,78,quan12,1,hem
11882962,2180,77.7,quan12,2,hem
11711240,2250,68,quan12,2,hem
11691351,570,21.5,quan12,2,hem
11269704,570,45,quan12,2,hem
11640751,1500,56,quan12,2,hemxehoi
11614935,1500,68,quan12,2,hemxehoi
11635491,2620,74,quan12,4,hemxehoi
11652809,650,24,quan12,2,hem
11938437,1600,64,quan12,1,hem
11938199,2620,230,quan12,4,hemxehoi
11838930,2350,52,quan12,4,hem
11820347,980,29.7,quan12,3,hemxehoi
11362467,2200,64,quan12,3,mattien
11772570,2620,74,quan12,4,hemxehoi
11777333,1850,55,quan12,2,hemxehoi
11930763,720,80,quan12,3,hem
11933037,2590,60,quan12,3,hemxehoi
11688192,2750,64,quan12,3,hem
11820499,720,25.6,quan12,3,hem
11761100,980,29.7,quan12,3,hem
11841010,1980,45.6,quan12,3,hem
11850691,1540,42,quan12,2,hem
11850770,600,25.6,quan12,2,hem
11936323,630,24,quan12,2,hem
11936297,1650,68,quan12,2,hem
11797723,3500,68,quan12,3,hemxehoi
11799811,3650,80,quan12,4,hem
11716682,2600,116,quan12,2,hem
11607617,2200,68,quan12,2,hem
11808571,2650,116,quan12,3,hem
11839432,2790,64,quan12,2,hem
11774022,820,21,quan12,2,hem
11934484,970,31.5,quan12,3,hem
11810138,570,42,quan12,1,hem
10979631,2400,56,quan12,3,hem
11118736,2350,80,quan12,3,hem
11775647,2620,74,quan12,4,hemxehoi
11933164,2500,88,quan12,2,hem
11933172,1750,48,quan12,2,hemxehoi
11346985,950,25.6,quan12,3,hem
11933093,2200,58,quan12,3,hemxehoi
11792048,3550,100,quan12,3,hem
11607905,2600,126,quan12,2,hem
11607883,2600,72,quan12,2,hem
11608300,2800,44,quan12,4,hemxehoi
11671453,2650,72,quan12,2,hem
11671208,4100,90,quan12,3,hem
11671801,4580,140.8,quan12,2,hem
11731370,4950,140.8,quan12,2,hem
11731047,2650,72,quan12,2,hem
11931642,2830,70.8,quan12,3,hem
11832524,900,31.5,quan12,2,hem
11210718,735,21.25,quan12,2,hem
11835024,3200,63,quan12,4,hemxehoi
11840219,3200,72,quan12,4,hemxehoi
11302138,3350,94,quan12,4,mattien
11804353,1250,52,quan12,1,hem
11847117,1600,54.4,quan12,2,hem
11926365,2600,64,quan12,2,hem
11846777,1700,90,quan12,1,hem
11926249,2620,74,quan12,4,hemxehoi
11926118,820,19.9,quan12,2,hem
11926096,820,19.9,quan12,2,hem
11926087,820,19.9,quan12,2,hem
11926060,820,19.9,quan12,2,hem
11061862,3350,90,quan12,3,hem
10719861,1180,33,quan12,2,hem
11840743,850,19.9,quan12,2,hem
11924075,980,27.39,quan12,3,hem
11831282,1250,40,quan12,2,hem
11924060,1280,35,quan12,2,hem
11824092,1100,32,quan12,2,hem
11824253,2250,68,quan12,3,hemxehoi
11835104,1300,48,quan12,1,hem
11837604,1300,36,quan12,2,hem
11921880,3220,72,quan12,4,hem
11915925,1700,61.6,quan12,2,hemxehoi
11921197,2050,52,quan12,3,hem
11224880,2530,81,quan12,1,hem
11833104,960,31.5,quan12,3,hem
11672799,1850,56.8,quan12,2,hem
11746168,1850,60,quan12,2,hem
11733617,2620,74,quan12,4,hemxehoi
9449520,960,35.2,quan12,3,hem
11595462,2580,72,quan12,1,hem
11030069,2320,52,quan12,2,hem
11918775,2200,58,quan12,3,hemxehoi
10487595,2600,54,quan12,3,hem
10672231,2550,52,quan12,3,hem
11334793,1800,56,quan12,3,hem
11918115,1800,80,quan12,1,hem
11918083,1750,68.4,quan12,1,hem
11918058,1600,64,quan12,1,hem
11808347,3850,80,quan12,4,mattien
11272825,720,24,quan12,2,hem
11915710,1450,52,quan12,2,hem
11698061,3250,122,quan12,2,hem
11814075,980,24.8,quan12,3,hem
11910287,2400,54,quan12,3,hem
11915407,5700,256,quan12,2,hemxehoi
11633304,3800,100,quan12,2,hemxehoi
11914801,1950,60,quan12,3,hemxehoi
11751441,2620,74,quan12,4,hemxehoi
11912336,1750,43.2,quan12,2,hem
11910704,910,26,quan12,3,hem
11910649,760,31.5,quan12,1,hem
11910548,2000,54,quan12,2,hemxehoi
11910428,2750,64,quan12,4,hem
11619181,2600,60,quan12,2,hem
11910075,1200,38,quan12,1,hem
11909644,1050,29.7,quan12,3,hemxehoi
11665890,3200,56,quan12,4,hem
11769111,2900,75,quan12,1,hem
11908543,970,31.5,quan12,2,hem
11827204,2250,64,quan12,3,hem
11419313,970,32.8,quan12,3,hem
11773629,980,29.7,quan12,3,hem
11352200,1950,52,quan12,2,hem
10803931,600,21,quan12,2,hem
11906726,630,22.8,quan12,2,hem
11356891,1850,60.8,quan12,2,hem
11409704,2800,75.19,quan12,3,hem
11904557,1450,55,quan12,1,hem
11904459,2750,58.05,quan12,3,hemxehoi
11540144,790,35,quan12,2,hem
11737211,850,28,quan12,2,hem
11737236,590,20.91,quan12,2,hem
11687178,600,25.6,quan12,2,hem
11407304,2700,64,quan12,2,hem
11111182,7000,194,quan12,2,hem
11902374,1150,80.7,quan12,1,hem
11901673,970,31.5,quan12,3,hem
11806053,960,31.5,quan12,3,hem
11811330,900,25.6,quan12,2,hem
11721633,8000,374,quan12,3,hem
11814066,1350,50,quan12,2,hem
11899050,2620,74,quan12,4,hemxehoi
11819763,1680,63,quan12,2,hem
11604599,1750,48,quan12,2,hem
11898502,1650,68,quan12,2,hem
11898409,760,31.5,quan12,2,hem
11888631,1980,48,quan12,1,hem
11897151,830,48,quan12,2,hem
11897027,830,48,quan12,2,hem
11813939,2580,68,quan12,1,hem
11889246,1780,80,quan12,2,hem
11895424,1950,48,quan12,3,hem
11631126,630,24.6,quan12,2,hem
11803450,1750,48,quan12,2,hemxehoi
11492585,2520,67.5,quan12,3,hem
11663220,2620,74,quan12,4,hemxehoi
11124147,1700,56,quan12,2,hemxehoi
11890036,970,32,quan12,3,hem
11650949,2620,74,quan12,4,hemxehoi
11803106,1970,76,quan12,2,hem
11787933,2200,55,quan12,3,hem
11642602,3350,112.75,quan12,1,hem
11889055,1480,49.64,quan12,2,hem
11889013,2000,64,quan12,2,hem
11889000,760,31.5,quan12,2,hem
11888979,3200,70,quan12,3,hem
10916197,2500,81,quan12,1,hem
11026354,2500,81,quan12,1,hemxehoi
11218988,1950,105,quan12,1,hem
11573106,2150,64,quan12,1,hemxehoi
11885841,3050,80,quan12,3,hemxehoi
11810319,1700,57,quan12,2,hem
11886037,750,28,quan12,2,hem
11885599,3500,80,quan12,4,hem
11885469,2050,52,quan12,3,hem
11885167,990,31.5,quan12,3,hem
11884405,830,19.9,quan12,2,hem
11615961,900,25,quan12,2,hem
11626032,2620,74,quan12,4,hemxehoi
11883162,2650,80,quan12,1,hem
11650524,750,30,quan12,2,hem
11508700,2000,62.5,quan12,3,hem
11801815,1750,60,quan12,2,hem
11801834,1280,35,quan12,1,hem
11482923,2520,69,quan12,3,hem
10899058,2200,64,quan12,2,mattien
11563936,2300,76,quan12,2,hem
11651076,1850,60.8,quan12,2,hem
11787713,3900,88.4,quan12,3,hemxehoi
11796040,2650,72,quan12,3,hem
11712305,2650,74,quan12,4,hemxehoi
11774173,980,29.7,quan12,3,hemxehoi
11801156,1750,42.9,quan12,2,hem
11801321,2200,58,quan12,3,hem
11802367,2200,58,quan12,3,hem
11270906,1550,54.6,quan12,1,hem
11878246,2200,58,quan12,3,hemxehoi
11878228,2700,64,quan12,4,hemxehoi
11642622,1730,100,quan12,1,hem
11877199,440,22.75,quan12,1,hem
11750781,2470,150,quan12,2,hem
11871193,2550,68,quan12,3,hem
10357471,2000,60,quan12,3,hem
9942802,1600,60,quan12,2,hemxehoi
6247296,530,31.2,quan12,3,hem
6397856,1040,72,quan12,2,hemxehoi
6247548,1650,52,quan12,2,hem
11871575,2650,74,quan12,4,hemxehoi
11871011,3200,72,quan12,4,hem
11870978,2300,64,quan12,3,hem
11869719,2500,56,quan12,3,hem
11488288,1350,55,quan12,1,hem
11716594,2250,64,quan12,1,hem
11556407,1450,52,quan12,2,hem
11870182,2800,82,quan12,3,hem
11869997,3300,85,quan12,4,hemxehoi
11709564,1200,41.6,quan12,2,hem
11786339,990,28.8,quan12,2,hem
11869600,3550,80,quan12,5,hem
11869564,1700,45,quan12,2,hem
11868567,2730,68,quan12,1,hem
11861891,2850,66,quan12,3,hemxehoi
11642535,2650,65,quan12,3,hem
10810557,1680,57.7,quan12,2,hem
10982833,450,22.75,quan12,2,hem
11866813,3300,56,quan12,4,hem
11866522,3200,72,quan12,4,hem
11860620,670,27.6,quan12,2,hem
11866254,1050,29.7,quan12,2,hemxehoi
11859467,2400,48,quan12,3,hem
11864176,760,31.5,quan12,2,hem
11864009,1830,40.8,quan12,3,hemxehoi
11863929,1850,60,quan12,1,hem
11860092,3000,98,quan12,2,hem
11860097,1850,38.25,quan12,3,hem
11863689,2200,58,quan12,3,hemxehoi
11858076,2950,100,quan12,3,hem
11863604,1750,48,quan12,2,hemxehoi
11863485,2650,74,quan12,4,hemxehoi
11113159,2550,108,quan12,1,hem
11863207,850,19.9,quan12,2,hem
11709162,2100,110,quan12,2,hem
11729379,1050,28.8,quan12,3,hem
11861389,780,35,quan12,2,hem
11749100,910,25.6,quan12,3,hem
11777803,980,29.7,quan12,2,hem
11774981,2750,64,quan12,3,hem
11777818,1490,49,quan12,2,hem
11701344,2890,72,quan12,3,hem
10897205,2480,76,quan12,3,hem
11682529,1150,40,quan12,2,hem
11855321,1550,48,quan12,3,hem
11853465,2550,72,quan12,2,hem
11853067,2980,71.5,quan12,3,hemxehoi
11848421,2250,64,quan12,3,hem
11386538,850,45,quan12,2,nhahaimattien
11844404,2250,66.5,quan12,3,hemxehoi
11828900,750,34.1,quan12,2,mattien
11813032,930,28,quan12,2,hem
11827309,1000,45,quan12,2,hem
11820298,1620,66.7,quan12,2,hem
11822078,660,30,quan12,2,hem
11808765,3000,64,quan12,3,hem
11794738,2050,60,quan12,2,hem
11797440,3500,72,quan12,3,hem
10323246,1700,57,quan12,1,hem
11238776,1650,48.75,quan12,2,hem
11777919,2590,58.8,quan12,3,hem
11136761,800,31.5,quan12,2,hem
11751075,3700,110,quan12,2,nhahaimattien
11742224,2000,58.1,quan12,1,hem
11696942,980,28.8,quan12,3,hem
11717477,1900,72.5,quan12,2,hem
11706246,2350,60,quan12,3,hem
11704208,2610,52,quan12,3,hem
11705754,2600,48,quan12,3,hem
11691063,650,22,quan12,2,hem
11374948,1390,55,quan12,1,hemxehoi
11649398,1850,40,quan12,3,hemxehoi
11639476,1850,71.24,quan12,2,hem
11628884,2300,72,quan12,3,hem
11789144,1750,38.7,quan12,2,hemxehoi
11828230,2800,80,quan12,2,hem
11765121,1900,60,quan12,2,hem
11723035,3240,77,quan12,4,hem
11693906,750,28,quan12,3,hem
11694099,2300,60,quan12,3,hemxehoi
11624600,2750,125.42,quan12,2,hemxehoi
11593338,700,24.5,quan12,2,hemxehoi
11622165,675,19.9,quan12,2,hem
11599670,1930,45.6,quan12,3,hemxehoi
11599470,2250,52,quan12,3,hem
11599926,1750,105,quan12,2,hem
11574526,590,21,quan12,2,hem
11494752,2000,54,quan12,3,hem
11463543,980,28.8,quan12,3,hemxehoi
11301175,1950,102,quan12,2,hem
11252843,650,31.5,quan12,2,hem
11254693,2000,80,quan12,2,mattien
11205532,1530,40.9,quan12,1,hem
11100263,1800,40,quan12,4,hem
11224533,630,16,quan12,2,hem
11095666,980,31.5,quan12,2,hem
11100157,2900,92,quan12,2,hem
11093661,2380,64.4,quan12,3,hemxehoi
11099429,950,54,quan12,2,hem
10986385,800,36,quan12,2,hem
10928965,700,48,quan12,1,hemxehoi
10883318,945,28,quan12,2,hem
10821896,1100,33,quan12,2,hem
10783009,550,24,quan12,2,hem
10756157,1300,36,quan12,2,hem
10699174,950,29.44,quan12,1,hem
10742665,2500,96,quan12,2,hemxehoi
10783974,1500,52,quan12,2,hem
10697146,2000,80,quan12,2,hem
10586215,930,29.45,quan12,3,hem
10600108,520,32,quan12,2,hem
10489926,650,55,quan12,2,hem
10481034,1500,38.5,quan12,2,hem
10411048,1200,44,quan12,2,hem
10417901,590,63,quan12,3,hem
10417514,2290,64,quan12,3,hem
11899918,2850,61,binhtan,2,hemxehoi
6726787,2900,56,binhtan,4,hem
11863581,2750,81,binhtan,4,hem
11834861,2700,92.4,binhtan,3,hem
8758998,2450,76,binhtan,3,hem
11908858,2700,80,binhtan,5,hem
11677368,2150,56,binhtan,4,hem
7677503,2650,64,binhtan,4,hem
11666476,2300,72,binhtan,2,hem
11842076,4200,68,binhtan,4,hem
11933620,2990,72,binhtan,4,hemxehoi
11927522,1350,31.5,binhtan,2,hem
11025820,2790,84,binhtan,1,hem
11926534,3650,80,binhtan,3,hem
11722642,3150,92,binhtan,2,hemxehoi
11925305,3000,48,binhtan,3,hemxehoi
11924784,2200,56,binhtan,4,hem
11924035,1150,24,binhtan,2,hem
11833078,2500,56,binhtan,1,hem
11724560,2950,53.1,binhtan,4,hem
11709847,2800,76,binhtan,1,hem
11722804,3350,120,binhtan,4,hem
11678581,2650,48,binhtan,3,hem
11901098,1450,32,binhtan,2,hem
11715058,3980,81,binhtan,4,hem
11804840,3350,63,binhtan,4,hem
11898264,2000,40,binhtan,2,hem
11895263,1900,64,binhtan,1,hem
11884239,1150,21,binhtan,3,hem
11659423,2700,60,binhtan,2,hemxehoi
11728783,2300,64,binhtan,2,hem
11861200,1850,74.6,binhtan,1,hem
11697398,2650,52.5,binhtan,2,hem
11876764,1750,51.3,binhtan,1,hemxehoi
11863708,3350,81,binhtan,3,hem
11863714,2550,60,binhtan,2,hem
11858682,2750,62,binhtan,2,hem
11863408,2600,85,binhtan,4,hemxehoi
11859076,3900,120,binhtan,1,hemxehoi
9886979,2450,72,binhtan,4,hem
8803239,2900,100,binhtan,4,hem
8804717,2850,90,binhtan,4,hem
9073107,2650,84,binhtan,4,hem
9115225,2890,68,binhtan,2,hem
11372059,1900,49,binhtan,2,hem
11668484,1580,30,binhtan,1,hem
11833842,2450,48,binhtan,3,hem
11783843,1800,68,binhtan,2,hem
11643011,1590,27,,3,hem
11782222,2400,52,binhtan,2,hem
11937213,1670,31.3,binhtan,2,hem
11856662,2200,68,binhtan,3,hem
11334790,2200,60,binhtan,2,hemxehoi
11738371,3300,68,binhtan,3,hem
11937097,3450,82,binhtan,2,hem
10997587,3800,144,binhtan,4,hem
11810529,4200,88,binhtan,5,hem
11607471,2400,240,binhtan,1,hem
11736093,3500,78.2,binhtan,3,hem
9708187,2500,56,binhtan,4,hem
10920413,2600,64,binhtan,5,hem
10864526,2800,68,binhtan,4,hem
11434781,1700,40,binhtan,1,hem
11846510,3100,80,binhtan,4,hemxehoi
11846520,2750,68,binhtan,3,hemxehoi
11846543,3200,85,binhtan,4,hem
11846583,2900,72,binhtan,4,hem
11335234,2900,80,binhtan,4,hemxehoi
11750795,3100,72,binhtan,1,hemxehoi
11549337,5900,150,binhtan,4,hem
11810465,4400,99,binhtan,4,hem
11934105,1900,32,binhtan,2,hem
11933899,2550,48,binhtan,3,hemxehoi
11933689,1400,25.2,binhtan,3,hem
11933692,2950,72,binhtan,4,hemxehoi
11932705,2300,40,binhtan,2,hem
11849990,9000,188,binhtan,4,hem
6032635,2650,72,binhtan,4,hemxehoi
6659041,2450,64,binhtan,4,hemxehoi
10186258,1900,70,binhtan,2,hem
11932279,2300,48,binhtan,2,hem
11932274,2000,48,binhtan,1,hem
11451665,1660,54,binhtan,1,hem
11930870,3700,120,binhtan,1,hemxehoi
11923492,3400,56,binhtan,3,hem
11928673,5500,100,binhtan,3,mattien
11918701,2200,44,binhtan,3,hemxehoi
11928355,3400,58.5,binhtan,4,hem
11927328,1670,32,binhtan,2,hem
11926551,3450,82,binhtan,2,hem
11928225,3550,64,binhtan,4,hem
11928089,3000,56,binhtan,3,hem
11577324,1590,27,,3,hem
11496676,5500,84,binhtan,4,mattien
11561660,2490,48,binhtan,1,hem
11747149,2300,42,binhtan,2,hem
11639417,2550,67.5,binhtan,3,hem
7259584,2950,90,binhtan,4,hemxehoi
11925629,1200,35,binhtan,3,hem
8911073,2000,56,binhtan,2,hem
11641120,2400,64,binhtan,2,hem
11641010,3900,90,binhtan,3,hem
11640942,3700,80,binhtan,3,hem
10002311,5400,90,binhtan,3,hem
11925761,3000,44,binhtan,4,hemxehoi
11827112,2150,36,binhtan,2,hem
11800784,3550,68,binhtan,4,hem
11924072,3650,72,binhtan,2,mattien
11925084,9000,212.1,binhtan,5,hemxehoi
11925061,1670,60,binhtan,1,hem
11925008,1670,42,binhtan,2,hem
11604885,1650,54,binhtan,2,hem
11924618,2200,56,binhtan,4,hem
11604819,3500,80,binhtan,2,mattien
11924470,2850,40,binhtan,4,hemxehoi
11924200,2350,40,binhtan,1,hem
11923658,1490,31,binhtan,1,hem
11814718,2150,48,binhtan,2,hem
11750500,2150,48,binhtan,2,hem
11924061,3000,60,binhtan,1,mattien
11924046,2400,104,binhtan,1,hem
11839315,2200,48,binhtan,2,hem
11840600,3450,66,binhtan,4,hem
11923594,1600,30,binhtan,1,hemxehoi
11216602,1850,40,binhtan,2,hem
11838156,1650,54,binhtan,1,hem
10810644,2700,45,binhtan,2,hem
11627477,1650,33.2,binhtan,2,hem
11677371,2450,48,binhtan,3,hem
11729210,3300,54,binhtan,4,hem
11746444,4100,63,binhtan,4,hem
11746473,2850,85,binhtan,2,hem
11803394,3150,56,binhtan,3,hem
11539544,2950,52,binhtan,4,hem
11778150,2500,56,binhtan,2,hem
11917596,1480,36,binhtan,2,hem
11918959,2550,60,binhtan,1,hem
11918331,2300,64,binhtan,3,hem
11918243,1850,66,binhtan,1,hem
11918144,2800,64,binhtan,1,hem
11780286,2450,60,binhtan,4,hem
11240546,2950,90,binhtan,4,hemxehoi
6595059,2250,56,binhtan,3,hemxehoi
9902292,2700,84,binhtan,4,hem
10821044,2800,72,binhtan,4,hemxehoi
11917263,4500,136,binhtan,2,hemxehoi
11917248,4816,172,binhtan,2,hem
11917073,2300,44,binhtan,2,hem
9562222,6100,270,binhtan,3,hem
10195797,2400,88.4,binhtan,4,hem
10272770,2500,64,binhtan,4,hem
11915423,3200,90,binhtan,2,hemxehoi
11885383,2100,55.9,binhtan,3,hem
11904334,2250,48,binhtan,2,hem
11913900,1820,48,binhtan,2,hem
11912608,1220,28,binhtan,3,hem
11890509,2100,55.9,binhtan,3,hem
9504248,2970,64,binhtan,3,hem
8877856,2300,56,binhtan,3,hem
11266097,4170,68,binhtan,3,hem
11912557,2100,55.9,binhtan,3,hem
11912272,1400,28,binhtan,2,hemxehoi
11901243,3600,76,binhtan,2,hem
11911291,3750,55.4,binhtan,3,hem
8841924,2650,75,binhtan,4,hem
11909470,3550,72,binhtan,3,hem
11909401,3700,64,binhtan,3,hem
11910175,2600,72,binhtan,2,hemxehoi
11359293,2890,48,binhtan,3,hemxehoi
11909687,8900,212.1,binhtan,5,hem
11830459,2100,58.8,binhtan,4,hem
11745511,1900,44,binhtan,2,hem
11904363,1250,32,binhtan,2,hem
11905561,1150,30,binhtan,3,hem
10982881,3100,68,binhtan,2,hem
11493137,2750,60,binhtan,2,mattien
11899782,2100,55.9,binhtan,3,hem
11534901,2000,44,binhtan,2,hem
11904276,1750,36,binhtan,2,hem
11904246,2600,48,binhtan,3,hem
11763764,2800,52,binhtan,4,hem
11763767,2600,56,binhtan,3,hem
11903470,2350,56,binhtan,2,hem
11903191,1980,56,binhtan,1,hem
9823249,2750,68,binhtan,4,hemxehoi
11900508,4100,80,binhtan,4,hem
10404761,3500,72,binhtan,4,hem
11884051,3500,64,binhtan,1,hem
11900189,2200,48,binhtan,2,hem
11802626,2150,48,binhtan,1,hem
11512428,2450,40,binhtan,3,hem
11899845,1800,62,binhtan,2,hem
11716417,1700,34.1,binhtan,2,hem
11898969,2050,40.25,binhtan,2,hem
11058691,2600,88,binhtan,2,hem
9239726,2400,50,binhtan,3,hem
11641055,3800,86,binhtan,3,hem
11898567,1720,56,binhtan,2,hem
11898481,9000,188,binhtan,4,hem
11628137,4500,120,binhtan,3,hem
11809160,1160,32,binhtan,2,hem
11335239,3000,84,binhtan,4,hem
10523776,3000,85,binhtan,4,hem
11602446,3200,93.1,binhtan,4,hem
11895914,2750,100,binhtan,2,hemxehoi
9795255,2800,56,binhtan,2,hem
11893604,1480,32,binhtan,2,hem
11449282,1350,28.8,binhtan,2,hem
10280488,2150,56,,4,hem
11143225,1400,60,binhtan,2,hem
11082741,2450,62,binhtan,4,hem
11626781,2350,44,binhtan,2,hem
10821056,2800,72,binhtan,4,hemxehoi
11886632,2100,55.9,binhtan,3,hem
11886719,2900,54,binhtan,4,hem
11887980,2100,55.9,binhtan,3,hem
11888331,5500,100,binhtan,3,mattien
11880280,1450,20.4,binhtan,2,hemxehoi
11885121,2100,55.9,binhtan,3,hem
8901196,2950,56,binhtan,3,hem
11884266,8160,267.1,binhtan,1,hem
11884528,2500,72,binhtan,3,hemxehoi
11884964,2650,54,binhtan,3,hemxehoi
11884816,4950,160,binhtan,1,hem
11882154,1480,27.9,binhtan,3,hemxehoi
11883795,1700,55,binhtan,1,hemxehoi
11883165,1500,34,binhtan,2,hem
11638672,2350,67.5,binhtan,3,hem
11718279,3500,72,binhtan,2,hem
11882603,3850,96,binhtan,3,hemxehoi
9189788,880,40,binhtan,1,hem
11881121,2850,48,binhtan,3,hem
11802173,1550,28.39,binhtan,2,hem
11794691,2100,50,binhtan,2,hem
9639713,5600,200,binhtan,1,hemxehoi
11786507,3300,68,binhtan,3,hem
11880582,2100,62,binhtan,2,hem
11877605,3550,68,binhtan,2,hem
11880385,2100,62,binhtan,2,hemxehoi
11880086,1700,33,binhtan,2,hem
11880181,3550,72,binhtan,3,hem
11027940,1680,100,binhtan,2,hem
11879242,1150,27,binhtan,3,hem
11879109,2200,60,binhtan,3,hem
11242363,2800,52,binhtan,4,hem
11877878,2100,55.9,binhtan,3,hem
11615453,1590,27,binhtan,3,hem
11742059,4100,63,binhtan,4,mattien
11633373,1900,64,binhtan,1,hem
11632385,2850,100,binhtan,1,hem
10988942,2500,96.9,binhtan,2,hem
11411691,12500,356.6,binhtan,1,hem
11876756,2350,80,binhtan,3,hem
11876688,940,21,binhtan,3,hemxehoi
11787997,1850,48,binhtan,2,hem
11875763,2100,42.9,binhtan,2,hem
11875743,2100,42.9,binhtan,2,hem
11875654,3200,90,binhtan,2,hemxehoi
11871147,1750,51.3,binhtan,1,hemxehoi
11859241,2350,40,binhtan,2,hem
11861173,2850,48,binhtan,4,hem
11192335,1750,58,binhtan,2,hem
11797246,2750,48,binhtan,4,hemxehoi
11870075,3100,64,binhtan,2,hem
11585665,1650,33.2,binhtan,2,hem
11869822,2950,44,binhtan,3,hem
11867623,4500,136,binhtan,2,hemxehoi
11351907,3250,56,binhtan,4,hem
11640964,2600,130,binhtan,2,hem
11618803,1760,65,binhtan,1,hem
11858576,1350,30,binhtan,3,hem
11659757,2200,40,binhtan,2,hem
11860978,2300,60,binhtan,1,hemxehoi
11656007,1900,64,binhtan,1,hem
11862990,3400,60,binhtan,4,hem
11862983,3250,60,binhtan,4,hem
11862935,2900,66,binhtan,4,hem
11753460,3100,60,binhtan,4,hem
11851008,2850,48,binhtan,4,hem
11693224,2350,52,binhtan,2,hem
11861642,1250,32,binhtan,2,hem
11861632,1250,33.55,binhtan,1,hem
6484303,2900,80,binhtan,4,hem
11226461,2600,68,binhtan,4,hem
11854305,2700,48,binhtan,4,hem
10015346,3050,81,binhtan,4,hem
9624181,3700,72,binhtan,3,hem
11339711,2950,90,binhtan,2,hem
11824373,3500,78.2,binhtan,4,hemxehoi
11824282,3300,72,binhtan,4,hem
